,run,epoch,loss,accuracy,epoch duration,run duration,lr,batch_size,num_workers,device
0,1,1,2.79660680770874,0.09875,7.94709587097168,10.448614835739136,0.001,64,0,cuda
1,1,2,2.2999017429351807,0.14625,3.5190045833587646,13.978196144104004,0.001,64,0,cuda
2,1,3,2.260732069015503,0.1575,3.2832131385803223,17.269496202468872,0.001,64,0,cuda
3,1,4,2.160138988494873,0.19125,3.8533921241760254,21.12899684906006,0.001,64,0,cuda
4,1,5,2.1040856075286865,0.21875,3.6746904850006104,24.810769081115723,0.001,64,0,cuda
5,1,6,2.0208897590637207,0.22125,4.194743871688843,29.013610363006592,0.001,64,0,cuda
6,1,7,1.9021169281005859,0.2925,3.332369327545166,32.35395336151123,0.001,64,0,cuda
7,1,8,1.8230652379989625,0.31125,3.1249969005584717,35.48501467704773,0.001,64,0,cuda
8,1,9,1.767510781288147,0.3375,3.1192691326141357,38.611409425735474,0.001,64,0,cuda
9,1,10,1.6979328346252442,0.3525,3.1158580780029297,41.73333191871643,0.001,64,0,cuda
10,1,11,1.6162437534332275,0.3725,3.069305896759033,44.80953764915466,0.001,64,0,cuda
11,1,12,1.577602515220642,0.38625,3.065349578857422,47.88171672821045,0.001,64,0,cuda
12,1,13,1.5137340688705445,0.3825,3.051333427429199,50.940181732177734,0.001,64,0,cuda
13,1,14,1.3955387449264527,0.4375,3.104160785675049,54.051451206207275,0.001,64,0,cuda
14,1,15,1.4022246789932251,0.465,3.052501678466797,57.11096525192261,0.001,64,0,cuda
15,1,16,1.3730264806747436,0.4475,3.092710018157959,60.21165919303894,0.001,64,0,cuda
16,1,17,1.2705829954147339,0.495,3.1610729694366455,63.379709005355835,0.001,64,0,cuda
17,1,18,1.290976309776306,0.51375,3.113132953643799,66.50081515312195,0.001,64,0,cuda
18,1,19,1.2943686437606812,0.51125,3.121194362640381,69.63008522987366,0.001,64,0,cuda
19,1,20,1.2880272674560547,0.50125,3.13276743888855,72.7699282169342,0.001,64,0,cuda
20,1,21,1.1496999502182006,0.54875,3.148874044418335,75.92780637741089,0.001,64,0,cuda
21,1,22,1.1967181491851806,0.525,3.084850311279297,79.02161931991577,0.001,64,0,cuda
22,1,23,1.145950403213501,0.5575,3.0964317321777344,82.1261613368988,0.001,64,0,cuda
23,1,24,1.0844251441955566,0.59625,3.0909194946289062,85.22506213188171,0.001,64,0,cuda
24,1,25,1.1233408880233764,0.5625,3.1396548748016357,88.37273001670837,0.001,64,0,cuda
25,1,26,1.1095291376113892,0.5925,3.1171178817749023,91.49884128570557,0.001,64,0,cuda
26,1,27,1.1508480739593505,0.5725,3.074846029281616,94.58414387702942,0.001,64,0,cuda
27,1,28,1.055283966064453,0.60375,3.1403183937072754,97.73397064208984,0.001,64,0,cuda
28,1,29,1.0261286497116089,0.6125,3.0924723148345947,100.83549761772156,0.001,64,0,cuda
29,1,30,1.0290872263908386,0.6225,3.1361002922058105,103.97963905334473,0.001,64,0,cuda
30,1,31,0.9730437278747559,0.63625,3.08457350730896,107.07263016700745,0.001,64,0,cuda
31,1,32,0.936783652305603,0.66125,3.084296703338623,110.16685557365417,0.001,64,0,cuda
32,1,33,0.9115986967086792,0.66625,3.144348621368408,113.3199291229248,0.001,64,0,cuda
33,1,34,0.9286026096343994,0.6575,3.1073217391967773,116.43634128570557,0.001,64,0,cuda
34,1,35,0.9257589769363403,0.655,3.1289591789245605,119.5737419128418,0.001,64,0,cuda
35,1,36,0.8773547077178955,0.6875,3.157047748565674,122.73983025550842,0.001,64,0,cuda
36,1,37,0.9199353766441345,0.6725,3.123889923095703,125.87272000312805,0.001,64,0,cuda
37,1,38,0.8335291528701783,0.6825,3.107523202896118,128.98929142951965,0.001,64,0,cuda
38,1,39,0.8334913921356201,0.69375,3.1221320629119873,132.12036609649658,0.001,64,0,cuda
39,1,40,0.8087873077392578,0.7075,3.11505389213562,135.24599480628967,0.001,64,0,cuda
40,1,41,0.7509994220733642,0.73875,3.166076421737671,138.42180466651917,0.001,64,0,cuda
41,1,42,0.7440095186233521,0.72625,3.150728464126587,141.5836398601532,0.001,64,0,cuda
42,1,43,0.7204270315170288,0.7525,3.1516127586364746,144.74467706680298,0.001,64,0,cuda
43,1,44,0.6534038317203522,0.7625,3.113739013671875,147.87057971954346,0.001,64,0,cuda
44,1,45,0.6108189940452575,0.77375,3.0997633934020996,150.98064494132996,0.001,64,0,cuda
45,1,46,0.5254367709159851,0.79875,3.0906624794006348,154.0816614627838,0.001,64,0,cuda
46,1,47,0.5367329227924347,0.8125,3.094799757003784,157.18759059906006,0.001,64,0,cuda
47,1,48,0.5325841522216797,0.82375,3.1192100048065186,160.31787538528442,0.001,64,0,cuda
48,1,49,0.49626720905303956,0.835,3.10882568359375,163.43701076507568,0.001,64,0,cuda
49,1,50,0.4686032283306122,0.83,3.1467671394348145,166.59503531455994,0.001,64,0,cuda
50,1,51,0.4229163062572479,0.85375,3.12450909614563,169.72997450828552,0.001,64,0,cuda
51,1,52,0.4799031054973602,0.82625,3.1358718872070312,172.87677311897278,0.001,64,0,cuda
52,1,53,0.4782180869579315,0.8225,3.113658905029297,176.00065207481384,0.001,64,0,cuda
53,1,54,0.4716790020465851,0.81625,3.1479928493499756,179.15878582000732,0.001,64,0,cuda
54,1,55,0.363495329618454,0.8575,3.1129679679870605,182.28299832344055,0.001,64,0,cuda
55,1,56,0.38491338133811953,0.8675,3.0967087745666504,185.39076328277588,0.001,64,0,cuda
56,1,57,0.3242927002906799,0.88375,3.079955577850342,188.48199796676636,0.001,64,0,cuda
57,1,58,0.32989943623542783,0.86625,3.1090376377105713,191.60201168060303,0.001,64,0,cuda
58,1,59,0.3169829523563385,0.90125,3.1284611225128174,194.74145889282227,0.001,64,0,cuda
59,1,60,0.4059311366081238,0.86625,3.1033411026000977,197.8558475971222,0.001,64,0,cuda
60,1,61,0.3424700927734375,0.89375,3.130218744277954,200.99816155433655,0.001,64,0,cuda
61,1,62,0.32133833289146424,0.88125,3.112689256668091,204.12010383605957,0.001,64,0,cuda
62,1,63,0.4341955578327179,0.865,3.08577823638916,207.2141296863556,0.001,64,0,cuda
63,1,64,0.34787060737609865,0.86875,3.1850852966308594,210.407231092453,0.001,64,0,cuda
64,1,65,0.2938885259628296,0.905,3.1108546257019043,213.52605843544006,0.001,64,0,cuda
65,1,66,0.23694770514965058,0.915,3.1673359870910645,216.70243096351624,0.001,64,0,cuda
66,1,67,0.23275803297758102,0.9175,3.1292269229888916,219.83975481987,0.001,64,0,cuda
67,1,68,0.3809927999973297,0.8725,3.1318130493164062,222.97977137565613,0.001,64,0,cuda
68,1,69,0.2730996823310852,0.91125,3.1129860877990723,226.10092186927795,0.001,64,0,cuda
69,1,70,0.2797179174423218,0.9125,3.093501567840576,229.20239782333374,0.001,64,0,cuda
70,1,71,0.26354019463062284,0.9075,3.140076160430908,232.35064506530762,0.001,64,0,cuda
71,1,72,0.21094993710517884,0.92625,3.1535749435424805,235.51219272613525,0.001,64,0,cuda
72,1,73,0.21059030652046204,0.93375,3.1320929527282715,238.65199637413025,0.001,64,0,cuda
73,1,74,0.15965965896844864,0.94875,3.1493613719940186,241.80997562408447,0.001,64,0,cuda
74,1,75,0.211020467877388,0.94125,3.0516090393066406,244.8691394329071,0.001,64,0,cuda
75,1,76,0.1960640923678875,0.9425,3.070017099380493,247.94747686386108,0.001,64,0,cuda
76,1,77,0.19979861587285996,0.9325,3.099829912185669,251.05565214157104,0.001,64,0,cuda
77,1,78,0.13753567673265935,0.95625,3.1043083667755127,254.16889786720276,0.001,64,0,cuda
78,1,79,0.11800066530704498,0.96125,3.0881595611572266,257.2655007839203,0.001,64,0,cuda
79,1,80,0.4459591934084892,0.88125,3.133669376373291,260.40662002563477,0.001,64,0,cuda
80,1,81,0.4741345083713531,0.84625,3.075568675994873,263.4908413887024,0.001,64,0,cuda
81,1,82,0.3730696114897728,0.8725,3.0658652782440186,266.56465220451355,0.001,64,0,cuda
82,1,83,0.1883823525905609,0.94125,3.0939416885375977,269.6667516231537,0.001,64,0,cuda
83,1,84,0.07717140316963196,0.97875,3.1040728092193604,272.7786626815796,0.001,64,0,cuda
84,1,85,0.12081640511751175,0.9625,3.094618082046509,275.8821380138397,0.001,64,0,cuda
85,1,86,0.16386085927486418,0.955,3.074634313583374,278.9652180671692,0.001,64,0,cuda
86,1,87,0.1201379245519638,0.95625,3.091404914855957,282.064168214798,0.001,64,0,cuda
87,1,88,0.16789010554552078,0.945,3.095202922821045,285.16737127304077,0.001,64,0,cuda
88,1,89,0.1823021399974823,0.9475,3.0973124504089355,288.2726492881775,0.001,64,0,cuda
89,1,90,0.31660629153251646,0.9025,3.0413966178894043,291.3226103782654,0.001,64,0,cuda
90,1,91,0.15964949548244475,0.95125,3.114304542541504,294.444593667984,0.001,64,0,cuda
91,1,92,0.10493502497673035,0.97125,3.0959699153900146,297.54853677749634,0.001,64,0,cuda
92,1,93,0.15354542315006256,0.94875,3.0661659240722656,300.6226496696472,0.001,64,0,cuda
93,1,94,0.19475077848881484,0.95375,3.0353457927703857,303.66665291786194,0.001,64,0,cuda
94,1,95,0.18268110170960428,0.94125,3.1293954849243164,306.8060920238495,0.001,64,0,cuda
95,1,96,0.11821668058633804,0.9575,3.0889861583709717,309.9029734134674,0.001,64,0,cuda
96,1,97,0.11748214960098266,0.9575,3.105811595916748,313.0167164802551,0.001,64,0,cuda
97,1,98,0.11490117847919464,0.96125,3.078817129135132,316.10350728034973,0.001,64,0,cuda
98,1,99,0.0670379215478897,0.98,3.1040215492248535,319.2155017852783,0.001,64,0,cuda
99,1,100,0.056954252049326894,0.98,3.1651830673217773,322.38873195648193,0.001,64,0,cuda
100,2,1,2.2995126628875733,0.10375,4.007724285125732,4.254618167877197,0.0001,64,0,cuda
101,2,2,2.2048120307922363,0.14625,3.6675822734832764,7.934197664260864,0.0001,64,0,cuda
102,2,3,2.106275186538696,0.1875,3.626816749572754,11.569629669189453,0.0001,64,0,cuda
103,2,4,2.053521041870117,0.23875,3.670398473739624,15.248045206069946,0.0001,64,0,cuda
104,2,5,1.9363612461090087,0.28125,3.6295745372772217,18.884624481201172,0.0001,64,0,cuda
105,2,6,1.8020497512817384,0.31,3.6174862384796143,22.510058403015137,0.0001,64,0,cuda
106,2,7,1.7500014114379883,0.33875,3.62459397315979,26.142094135284424,0.0001,64,0,cuda
107,2,8,1.6971575975418092,0.3675,3.6088950634002686,29.76002526283264,0.0001,64,0,cuda
108,2,9,1.6121244859695434,0.405,3.5725595951080322,33.34052801132202,0.0001,64,0,cuda
109,2,10,1.5720246171951293,0.38375,3.5365710258483887,36.88513803482056,0.0001,64,0,cuda
110,2,11,1.5221710109710693,0.41375,3.654758930206299,40.54788517951965,0.0001,64,0,cuda
111,2,12,1.4162475776672363,0.465,3.6124422550201416,44.16777729988098,0.0001,64,0,cuda
112,2,13,1.3783114767074585,0.48375,3.5537853240966797,47.72900867462158,0.0001,64,0,cuda
113,2,14,1.3136605167388915,0.51375,3.5823616981506348,51.31980895996094,0.0001,64,0,cuda
114,2,15,1.3320031929016114,0.51625,3.581000328063965,54.90862798690796,0.0001,64,0,cuda
115,2,16,1.288440647125244,0.50125,3.5273566246032715,58.443931579589844,0.0001,64,0,cuda
116,2,17,1.3083982419967652,0.4975,3.5258216857910156,61.97814106941223,0.0001,64,0,cuda
117,2,18,1.2630419874191283,0.495,3.567690849304199,65.55425119400024,0.0001,64,0,cuda
118,2,19,1.2055438041687012,0.5375,3.5268590450286865,69.08911490440369,0.0001,64,0,cuda
119,2,20,1.1043459463119507,0.56875,3.4614157676696777,72.55857586860657,0.0001,64,0,cuda
120,2,21,1.0922445964813232,0.59375,3.4695401191711426,76.03607106208801,0.0001,64,0,cuda
121,2,22,1.1006714057922364,0.5825,3.4648170471191406,79.50883507728577,0.0001,64,0,cuda
122,2,23,1.1522149467468261,0.56875,3.414276123046875,82.93056082725525,0.0001,64,0,cuda
123,2,24,1.1143553733825684,0.5725,3.439340353012085,86.37794494628906,0.0001,64,0,cuda
124,2,25,1.1295518922805785,0.55625,3.4228270053863525,89.80878782272339,0.0001,64,0,cuda
125,2,26,1.0525686931610108,0.59,3.3892390727996826,93.20599579811096,0.0001,64,0,cuda
126,2,27,0.9552257323265075,0.66,3.270235300064087,96.48421812057495,0.0001,64,0,cuda
127,2,28,0.987664771080017,0.62375,3.1520116329193115,99.644779920578,0.0001,64,0,cuda
128,2,29,0.9808475732803345,0.6375,3.0698647499084473,102.72368717193604,0.0001,64,0,cuda
129,2,30,0.9252211213111877,0.63125,3.090715169906616,105.82281446456909,0.0001,64,0,cuda
130,2,31,0.916219744682312,0.66375,3.106245279312134,108.9374897480011,0.0001,64,0,cuda
131,2,32,0.9458485317230224,0.6425,3.2448103427886963,112.18934035301208,0.0001,64,0,cuda
132,2,33,0.8571864318847656,0.675,3.198390245437622,115.39569616317749,0.0001,64,0,cuda
133,2,34,0.8777979230880737,0.6725,3.1401398181915283,118.54451012611389,0.0001,64,0,cuda
134,2,35,0.8399157190322876,0.6875,3.1270673274993896,121.67955017089844,0.0001,64,0,cuda
135,2,36,0.87966459274292,0.6825,3.1601476669311523,124.84771060943604,0.0001,64,0,cuda
136,2,37,0.8848136591911316,0.67375,3.1471495628356934,128.0021731853485,0.0001,64,0,cuda
137,2,38,0.8601899027824402,0.68,3.230741500854492,131.24090957641602,0.0001,64,0,cuda
138,2,39,0.7629819226264953,0.72625,3.129875421524048,134.38023281097412,0.0001,64,0,cuda
139,2,40,0.7945790767669678,0.6925,3.1617534160614014,137.5509705543518,0.0001,64,0,cuda
140,2,41,0.7285235285758972,0.7225,3.173368215560913,140.73259162902832,0.0001,64,0,cuda
141,2,42,0.660183470249176,0.7625,3.2667713165283203,144.00853991508484,0.0001,64,0,cuda
142,2,43,0.6340634751319886,0.7725,3.1745262145996094,147.19150376319885,0.0001,64,0,cuda
143,2,44,0.6857240498065948,0.75875,3.174389362335205,150.3758933544159,0.0001,64,0,cuda
144,2,45,0.6085675954818726,0.79625,3.162391185760498,153.54738211631775,0.0001,64,0,cuda
145,2,46,0.5625888299942017,0.785,3.1807093620300293,156.73677372932434,0.0001,64,0,cuda
146,2,47,0.6287307572364808,0.75625,3.173942804336548,159.91927695274353,0.0001,64,0,cuda
147,2,48,0.6232682394981385,0.785,3.1233437061309814,163.0516014099121,0.0001,64,0,cuda
148,2,49,0.5713064694404602,0.785,3.3193795680999756,166.379052400589,0.0001,64,0,cuda
149,2,50,0.5623618495464325,0.8,3.4751973152160645,169.8622341156006,0.0001,64,0,cuda
150,2,51,0.591077777147293,0.8075,3.0996763706207275,172.97025632858276,0.0001,64,0,cuda
151,2,52,0.5713153672218323,0.79,3.0791878700256348,176.05841326713562,0.0001,64,0,cuda
152,2,53,0.5189686775207519,0.8025,3.0463368892669678,179.11331272125244,0.0001,64,0,cuda
153,2,54,0.48061480283737185,0.83125,3.0960628986358643,182.21733498573303,0.0001,64,0,cuda
154,2,55,0.5084574317932129,0.81875,3.1475350856781006,185.37382292747498,0.0001,64,0,cuda
155,2,56,0.5626310265064239,0.7875,3.1768085956573486,188.55860829353333,0.0001,64,0,cuda
156,2,57,0.5372409045696258,0.79875,3.120645523071289,191.68840837478638,0.0001,64,0,cuda
157,2,58,0.44400629520416257,0.84875,3.0632104873657227,194.75958466529846,0.0001,64,0,cuda
158,2,59,0.3689679276943207,0.86375,3.1007015705108643,197.86826014518738,0.0001,64,0,cuda
159,2,60,0.3882717335224152,0.85,3.0672011375427246,200.9434356689453,0.0001,64,0,cuda
160,2,61,0.35620601415634157,0.88625,3.0961804389953613,204.04766392707825,0.0001,64,0,cuda
161,2,62,0.34372598350048067,0.88375,3.066477060317993,207.12242984771729,0.0001,64,0,cuda
162,2,63,0.31167365074157716,0.87875,3.109612464904785,210.24014401435852,0.0001,64,0,cuda
163,2,64,0.30676663041114804,0.89875,3.067011594772339,213.31538891792297,0.0001,64,0,cuda
164,2,65,0.29097083806991575,0.8925,3.0963709354400635,216.41957783699036,0.0001,64,0,cuda
165,2,66,0.26264387369155884,0.9075,3.1023612022399902,219.53010272979736,0.0001,64,0,cuda
166,2,67,0.31737523794174194,0.8825,3.073986291885376,222.61241674423218,0.0001,64,0,cuda
167,2,68,0.21338964939117433,0.93125,3.08235764503479,225.702374458313,0.0001,64,0,cuda
168,2,69,0.21174955487251282,0.9225,3.079869508743286,228.79031491279602,0.0001,64,0,cuda
169,2,70,0.23514244556427003,0.92,3.090754747390747,231.8902108669281,0.0001,64,0,cuda
170,2,71,0.1704428455233574,0.93875,3.031280517578125,234.9305181503296,0.0001,64,0,cuda
171,2,72,0.18882138133049012,0.93125,3.117825984954834,238.05634093284607,0.0001,64,0,cuda
172,2,73,0.1561589151620865,0.945,3.1369152069091797,241.20126581192017,0.0001,64,0,cuda
173,2,74,0.11047878563404083,0.9625,3.1199662685394287,244.32927989959717,0.0001,64,0,cuda
174,2,75,0.08683880254626274,0.975,3.086315393447876,247.42257642745972,0.0001,64,0,cuda
175,2,76,0.16273383557796478,0.94375,3.1219120025634766,250.55298471450806,0.0001,64,0,cuda
176,2,77,0.17842490285634993,0.9325,3.0951924324035645,253.65536284446716,0.0001,64,0,cuda
177,2,78,0.12617041200399398,0.96,3.076800584793091,256.740270614624,0.0001,64,0,cuda
178,2,79,0.24405417799949647,0.905,3.1145474910736084,259.8640732765198,0.0001,64,0,cuda
179,2,80,0.16341701209545134,0.9425,3.2183613777160645,263.09046959877014,0.0001,64,0,cuda
180,2,81,0.13229123055934905,0.955,3.097092866897583,266.1962254047394,0.0001,64,0,cuda
181,2,82,0.10379242181777953,0.96375,3.1090316772460938,269.31323170661926,0.0001,64,0,cuda
182,2,83,0.1303097829222679,0.9575,3.058420419692993,272.3794095516205,0.0001,64,0,cuda
183,2,84,0.13200314939022065,0.9625,3.098355293273926,275.4855899810791,0.0001,64,0,cuda
184,2,85,0.12690360262989997,0.96125,3.098750591278076,278.59333658218384,0.0001,64,0,cuda
185,2,86,0.11465632572770118,0.9675,3.121264934539795,281.72320222854614,0.0001,64,0,cuda
186,2,87,0.08439533226191998,0.98,3.1096043586730957,284.84170365333557,0.0001,64,0,cuda
187,2,88,0.03804203629493713,0.9925,3.1556789875030518,288.0050528049469,0.0001,64,0,cuda
188,2,89,0.049439963176846506,0.98625,3.0894784927368164,291.102477312088,0.0001,64,0,cuda
189,2,90,0.034886761009693144,0.99375,3.0501413345336914,294.16264629364014,0.0001,64,0,cuda
190,2,91,0.038041690923273565,0.9925,3.0628349781036377,297.2339246273041,0.0001,64,0,cuda
191,2,92,0.037872379273176195,0.98375,3.065426826477051,300.3081305027008,0.0001,64,0,cuda
192,2,93,0.03802713930606842,0.9925,3.0755090713500977,303.39163422584534,0.0001,64,0,cuda
193,2,94,0.02604719906114042,0.9875,3.2510085105895996,306.65053391456604,0.0001,64,0,cuda
194,2,95,0.01956130042672157,0.9975,3.1565654277801514,309.8156011104584,0.0001,64,0,cuda
195,2,96,0.02676030682399869,0.99375,3.156208038330078,312.97986459732056,0.0001,64,0,cuda
196,2,97,0.031995852589607236,0.99,3.105618476867676,316.0940811634064,0.0001,64,0,cuda
197,2,98,0.044475694447755815,0.98875,3.107550621032715,319.2099120616913,0.0001,64,0,cuda
198,2,99,0.02971892859786749,0.99125,3.1074886322021484,322.3253629207611,0.0001,64,0,cuda
199,2,100,0.020240532997995615,0.99625,3.1184322834014893,325.4518332481384,0.0001,64,0,cuda
